fld_num,fld_names,lift,precision,recall,tot_lift,tot_recall,tot_prec
44,q_rl_low_10M^q_rh_high_30M^q_rl_close_10M^prpsh_high_360M^q_sma_low_10M_pdif^q_sma_close_10M_pdif^q_rh_low_20M,0.80017,0.82787,0.04676,0.71894,0.00844,0.88251
29,q_rh_high_5M^q_rh_close_5M^prpsl_low_15M^q_rl_high_30M^q_sma_high_10M_pdif^prpsh_high_180M^q_slope_close_3M,0.80388,0.83158,0.02438,0.71537,0.00436,0.87895
40,q_rl_close_30M^prpsh_high_300M^q_sma_low_10M_pdif^q_sma_close_7M_pdif^q_rh_close_30M^q_rh_high_5M^q_slope_close_5M,0.80165,0.82935,0.0375,0.71014,0.00669,0.87372
31,q_rh_high_20M^prpsh_high_300M^q_rl_high_10M^q_sma_close_20M_pdif^q_rh_low_5M^q_rl_high_30M^q_sma_low_15M_pdif,0.80201,0.82971,0.03534,0.70599,0.00627,0.86957
29,q_rh_high_5M^prpsh_high_15M^q_rh_close_5M^q_rh_low_20M^prpsh_high_240M^q_sma_close_15M_pdif^q_rl_low_30M,0.8037,0.8314,0.02207,0.69108,0.00384,0.85465
37,q_rl_close_5M^q_rh_high_10M^prpsh_high_30M^q_rh_close_10M^prpsl_low_180M^q_rl_high_30M^q_sma_close_7M_pdif,0.80299,0.83069,0.02423,0.70415,0.00429,0.86772
39,q_rl_close_20M^q_sma_volume_10M_pdif^q_rl_low_10M^prpsl_low_120M^q_rh_low_5M^prpsh_high_30M^q_rh_high_30M,0.8029,0.8306,0.02346,0.68888,0.00408,0.85246
38,q_rl_close_10M^q_rl_close_30M^q_rh_close_10M^prpsl_low_5M^q_sma_low_7M_pdif^q_rh_low_10M^q_rl_high_20M,0.80109,0.82879,0.03287,0.68856,0.00572,0.85214
45,q_rl_low_20M^q_rh_high_30M^q_sma_low_7M_pdif^prpsl_low_360M^q_rh_low_10M^q_sma_volume_10M_pdif^q_rl_high_10M,0.79946,0.82716,0.04136,0.70371,0.00734,0.86728
10,prpsh_high_240M^q_slope_close_10M^q_rl_close_20M^q_rl_close_10M^q_sma_high_10M_pdif^q_rh_close_10M^q_rh_low_10M,0.80168,0.82938,0.02701,0.69898,0.00476,0.86256
9,prpsh_high_180M^q_slope_close_15M^prpsh_high_90M^q_rh_close_5M^q_sma_close_10M_pdif^q_sma_close_20M_pdif^q_rh_close_30M,0.80209,0.82979,0.02407,0.70345,0.00426,0.86702
33,q_rh_low_5M^prpsh_high_30M^q_rl_low_20M^prpsl_low_30M^q_rh_high_10M^prpsh_high_60M^q_rh_low_20M,0.80145,0.82915,0.02546,0.70577,0.00452,0.86935
6,prpsh_high_60M^q_rh_high_10M^q_sma_close_10M_pdif^prpsl_low_90M^q_rh_close_20M^q_rl_high_20M^q_rl_close_10M,0.8003,0.828,0.03194,0.72042,0.00578,0.884
16,prpsl_low_20M^q_rl_low_30M^q_sma_high_15M_pdif^q_rh_high_5M^q_sma_volume_7M_pdif^prpsl_low_90M^q_rh_high_30M,0.80063,0.82833,0.02978,0.70767,0.0053,0.87124
18,prpsl_low_60M^q_sma_high_10M_pdif^q_rl_low_30M^q_slope_close_2M^q_slope_close_5M^q_rh_high_5M^q_rl_close_30M,0.80132,0.82902,0.02469,0.69135,0.00431,0.85492
25,q_rh_close_5M^prpsl_low_15M^q_sma_close_10M_pdif^q_slope_close_15M^q_rh_low_20M^q_rl_high_30M^q_rl_high_20M,0.80223,0.82993,0.01883,0.70037,0.00332,0.86395
40,q_rl_close_30M^q_rl_high_30M^prpsh_high_180M^q_sma_high_20M_pdif^q_rl_close_5M^q_sma_close_10M_pdif^q_rh_low_30M,0.79883,0.82653,0.0375,0.70377,0.00666,0.86735
43,q_rl_high_30M^q_rh_high_20M^prpsl_low_120M^q_rl_high_20M^q_sma_close_7M_pdif^prpsh_high_300M^q_rh_low_5M,0.79902,0.82671,0.03534,0.71368,0.00635,0.87726
16,prpsl_low_20M^q_rh_close_10M^q_rl_high_20M^q_rl_high_30M^q_rl_high_10M^q_rh_low_20M^q_rh_high_20M,0.79989,0.82759,0.02963,0.68987,0.00517,0.85345
14,prpsl_low_10M^q_sma_close_7M_pdif^q_rh_low_20M^q_rh_close_30M^q_rh_close_10M^q_slope_close_10M^q_rl_close_20M,0.80087,0.82857,0.02238,0.69928,0.00395,0.86286
6,prpsh_high_60M^q_rh_low_20M^q_rl_close_30M^q_sma_close_20M_pdif^q_sma_high_10M_pdif^q_rl_close_10M^q_rh_close_20M,0.79973,0.82743,0.02886,0.70811,0.00515,0.87168
1,prpsh_high_5M^q_sma_close_20M_pdif^q_rh_close_10M^q_rh_high_30M^q_rl_close_30M^q_sma_volume_7M_pdif^q_rh_close_30M,0.80043,0.82813,0.02454,0.72705,0.00447,0.89063
11,prpsh_high_300M^q_rl_low_10M^q_sma_high_15M_pdif^q_rl_high_30M^q_rh_close_20M^q_rh_low_30M^q_rl_close_10M,0.79872,0.82642,0.0338,0.70812,0.00604,0.8717
28,q_rh_close_30M^q_sma_high_10M_pdif^q_sma_high_15M_pdif^q_rl_low_30M^q_rh_close_10M^q_rl_close_30M^prpsl_low_180M,0.79555,0.82324,0.05247,0.70325,0.00936,0.86683
9,prpsh_high_180M^q_sma_low_10M_pdif^q_rh_high_20M^q_sma_volume_10M_pdif^q_rh_low_30M^q_rl_high_20M^q_rl_close_30M,0.79555,0.82324,0.05247,0.70083,0.00933,0.86441
3,prpsh_high_15M^q_rl_close_30M^prpsh_high_15M^q_rh_close_20M^q_sma_low_10M_pdif^prpsh_high_30M^q_rh_high_30M,0.80052,0.82822,0.02083,0.70146,0.00368,0.86503
43,q_rl_high_30M^q_rl_close_10M^prpsh_high_300M^q_rh_high_30M^q_sma_close_7M_pdif^q_sma_high_15M_pdif^q_rh_close_20M,0.79422,0.82192,0.05556,0.71085,0.01001,0.87443
9,prpsh_high_180M^q_rl_close_5M^q_sma_close_10M_pdif^q_rl_high_10M^q_sma_low_7M_pdif^q_rl_low_30M^q_rh_low_20M,0.79663,0.82432,0.03765,0.69115,0.00661,0.85473
38,q_rl_close_10M^q_rl_high_20M^prpsl_low_360M^q_sma_low_7M_pdif^q_rh_close_30M^q_rh_close_10M^q_sma_close_15M_pdif,0.79447,0.82216,0.04923,0.71529,0.00891,0.87887
42,q_rl_high_20M^prpsl_low_180M^q_rl_close_20M^q_rh_close_20M^q_sma_low_10M_pdif^q_sma_low_15M_pdif^q_slope_close_15M,0.7972,0.8249,0.03272,0.70802,0.00585,0.8716
22,prpsl_low_240M^q_sma_volume_7M_pdif^q_rh_low_30M^q_slope_close_3M^q_rl_low_30M^q_sma_low_10M_pdif^q_rh_high_30M,0.7972,0.8249,0.03272,0.71969,0.00593,0.88327
44,q_rl_low_10M^prpsh_high_180M^q_rl_close_20M^prpsh_high_120M^q_rl_high_20M^q_rh_close_20M^q_sma_high_20M_pdif,0.79602,0.82372,0.03966,0.71463,0.00716,0.87821
28,q_rh_close_30M^q_sma_close_30M_pdif^q_rl_close_10M^q_rh_close_10M^prpsh_high_15M^q_rl_high_10M^q_rl_high_20M,0.79799,0.82569,0.02778,0.70798,0.00497,0.87156
13,prpsl_low_5M^q_rl_low_30M^q_rh_high_20M^q_sma_low_7M_pdif^q_rh_close_30M^q_rh_close_20M^q_rl_high_20M,0.79693,0.82463,0.0341,0.69836,0.00604,0.86194
25,q_rh_close_5M^prpsl_low_10M^q_rl_low_20M^prpsh_high_120M^q_rl_close_20M^q_slope_close_2M^q_sma_low_7M_pdif,0.79817,0.82587,0.02562,0.70707,0.00457,0.87065
1,prpsh_high_5M^q_rl_close_10M^q_rh_close_20M^prpsl_low_90M^q_sma_high_10M_pdif^q_sma_high_15M_pdif^q_rl_low_30M,0.79673,0.82443,0.03333,0.7181,0.00604,0.88168
3,prpsh_high_15M^q_rh_close_30M^prpsl_low_15M^q_rh_high_20M^q_rl_close_10M^q_sma_close_30M_pdif^q_rh_low_20M,0.79794,0.82564,0.02485,0.70822,0.00444,0.87179
30,q_rh_high_10M^q_sma_high_10M_pdif^q_rl_high_20M^prpsh_high_360M^q_sma_close_20M_pdif^q_rh_high_30M^q_rh_low_20M,0.79411,0.82181,0.04769,0.68483,0.00834,0.8484
3,prpsh_high_15M^q_rh_high_10M^q_sma_high_10M_pdif^q_rl_high_30M^prpsh_high_300M^q_rl_low_10M^q_rh_high_30M,0.79604,0.82374,0.03534,0.70333,0.0063,0.86691
35,q_rh_low_20M^q_rl_low_30M^prpsl_low_300M^q_sma_high_15M_pdif^q_rh_close_20M^q_sma_close_7M_pdif^q_rl_low_10M,0.79509,0.82278,0.04012,0.71617,0.00726,0.87975
24,prpsl_low_360M^q_rh_high_30M^q_rl_low_30M^prpsh_high_60M^q_rh_low_30M^q_sma_volume_10M_pdif^q_sma_high_15M_pdif,0.7932,0.8209,0.05093,0.69712,0.00904,0.8607
30,q_rh_high_10M^q_sma_close_20M_pdif^q_rl_high_30M^prpsl_low_360M^q_rh_close_5M^q_rl_low_30M^q_sma_close_7M_pdif,0.79543,0.82313,0.03735,0.70377,0.00666,0.86735
36,q_rh_low_30M^q_rh_low_10M^q_rl_low_20M^q_sma_volume_7M_pdif^q_rh_high_30M^q_rl_close_30M^q_slope_close_7M,0.79657,0.82427,0.0304,0.68998,0.00533,0.85356
40,q_rl_close_30M^prpsl_low_10M^q_rl_high_30M^prpsh_high_10M^q_rh_close_30M^q_sma_volume_10M_pdif^q_slope_close_2M,0.7963,0.824,0.03179,0.71242,0.00572,0.876
25,q_rh_close_5M^q_rl_high_20M^q_rl_close_20M^q_rh_close_5M^prpsh_high_240M^q_rl_close_10M^q_rl_close_30M,0.7973,0.825,0.02546,0.71642,0.0046,0.88
46,q_rl_low_30M^q_sma_volume_7M_pdif^prpsh_high_180M^q_rh_high_5M^q_sma_volume_10M_pdif^prpsh_high_300M^q_rh_low_20M,0.79488,0.82258,0.03935,0.70417,0.00703,0.86774
3,prpsh_high_15M^q_rl_close_5M^prpsl_low_15M^q_rh_low_5M^q_rh_low_20M^prpsh_high_10M^q_rh_high_10M,0.79695,0.82464,0.02685,0.69898,0.00476,0.86256
21,prpsl_low_180M^q_rl_high_30M^q_rl_high_20M^q_rl_close_5M^prpsl_low_10M^q_rh_high_30M^q_sma_close_15M_pdif,0.79663,0.82432,0.02824,0.69678,0.00499,0.86036
46,q_rl_low_30M^q_rl_high_10M^prpsl_low_240M^q_rh_high_10M^prpsh_high_240M^q_sma_low_10M_pdif^q_rl_low_10M,0.79522,0.82292,0.03657,0.70101,0.00651,0.86458
43,q_rl_high_30M^q_sma_close_10M_pdif^q_sma_high_15M_pdif^q_rh_low_30M^prpsl_low_240M^q_rl_high_10M^q_rl_close_20M,0.79439,0.82209,0.04136,0.71066,0.00745,0.87423
42,q_rl_high_20M^q_rh_low_5M^q_sma_close_30M_pdif^prpsh_high_10M^q_rl_low_20M^prpsh_high_180M^q_rh_high_20M,0.79637,0.82407,0.02747,0.69754,0.00486,0.86111
10,prpsh_high_240M^q_sma_low_10M_pdif^q_rl_low_20M^q_sma_low_15M_pdif^q_sma_high_20M_pdif^q_slope_close_7M^q_rh_low_20M,0.79559,0.82329,0.03164,0.71594,0.00572,0.87952
16,prpsl_low_20M^q_rh_low_20M^prpsl_low_60M^q_rh_high_20M^q_rh_low_30M^q_rl_high_30M^q_sma_close_7M_pdif,0.79583,0.82353,0.02593,0.72858,0.00476,0.89216
23,prpsl_low_300M^q_rh_close_10M^q_sma_high_20M_pdif^q_rl_low_30M^prpsh_high_30M^q_rl_high_20M^q_rh_high_30M,0.79583,0.82353,0.02593,0.72858,0.00476,0.89216
7,prpsh_high_90M^q_sma_volume_10M_pdif^q_rh_close_10M^prpsl_low_240M^q_rh_high_5M^q_rh_low_30M^q_rl_low_20M,0.79531,0.82301,0.0287,0.68598,0.00502,0.84956
17,prpsl_low_30M^q_rh_close_10M^q_rl_high_10M^q_rl_high_30M^q_rl_low_30M^q_rl_close_10M^q_rh_high_10M,0.79412,0.82182,0.03488,0.70552,0.00625,0.86909
22,prpsl_low_240M^q_rl_low_10M^prpsl_low_15M^q_rh_close_5M^q_rl_high_30M^q_sma_low_7M_pdif^q_rh_close_20M,0.79553,0.82323,0.02515,0.68491,0.00439,0.84848
12,prpsh_high_360M^q_rh_high_20M^prpsl_low_60M^q_rl_close_5M^prpsl_low_30M^q_rh_close_10M^q_rh_low_20M,0.79481,0.82251,0.02932,0.70223,0.00523,0.8658
4,prpsh_high_20M^q_sma_volume_7M_pdif^q_slope_close_10M^q_rh_low_20M^q_sma_high_20M_pdif^q_rl_close_20M^q_rl_high_20M,0.79452,0.82222,0.02855,0.69865,0.00507,0.86222
19,prpsl_low_90M^q_rh_low_20M^q_rl_low_20M^q_rh_low_10M^q_sma_high_15M_pdif^q_rh_high_5M^q_rl_high_20M,0.79309,0.82079,0.03534,0.69306,0.00625,0.85663
28,q_rh_close_30M^q_sma_high_10M_pdif^prpsl_low_180M^q_rl_close_20M^q_rh_low_20M^q_rl_close_30M^q_sma_close_15M_pdif,0.79005,0.81775,0.05262,0.71172,0.00954,0.8753
9,prpsh_high_180M^prpsh_high_180M^q_rl_close_30M^q_sma_high_15M_pdif^q_sma_low_7M_pdif^q_rh_low_30M^q_rl_low_30M,0.79048,0.81818,0.05,0.70259,0.00896,0.86616
4,prpsh_high_20M^q_rl_low_10M^q_rh_high_30M^q_sma_close_20M_pdif^q_sma_low_10M_pdif^q_slope_close_3M^q_rl_high_20M,0.79442,0.82212,0.02639,0.70181,0.0047,0.86538
10,prpsh_high_240M^q_rl_close_5M^prpsh_high_20M^q_rh_low_10M^q_rl_low_20M^q_rh_high_30M^q_sma_volume_10M_pdif,0.7923,0.82,0.03796,0.69309,0.00672,0.85667
28,q_rh_close_30M^q_sma_close_10M_pdif^q_rl_low_20M^prpsl_low_120M^q_rh_low_20M^q_rl_high_30M^q_sma_low_7M_pdif,0.78982,0.81752,0.05185,0.69531,0.00922,0.85888
19,prpsl_low_90M^q_rh_low_20M^prpsl_low_5M^q_rh_high_10M^q_rl_low_20M^q_sma_close_30M_pdif^q_slope_close_2M,0.79302,0.82072,0.03179,0.70495,0.0057,0.86853
29,q_rh_high_5M^q_sma_close_7M_pdif^q_sma_volume_10M_pdif^q_rh_high_10M^q_rl_close_10M^prpsh_high_300M^q_rh_high_30M,0.79271,0.82041,0.03102,0.70989,0.00559,0.87347
24,prpsl_low_360M^q_rh_close_5M^prpsh_high_30M^q_rh_high_10M^q_rl_close_10M^q_rl_high_20M^q_slope_close_15M,0.79373,0.82143,0.02485,0.67316,0.00429,0.83673
7,prpsh_high_90M^q_rh_close_30M^q_rh_low_20M^q_rl_close_10M^q_sma_close_20M_pdif^q_slope_close_3M^q_slope_close_15M,0.79414,0.82184,0.02207,0.69849,0.00392,0.86207
28,q_rh_close_30M^prpsh_high_300M^q_rl_high_20M^q_rh_close_20M^q_rl_close_5M^q_sma_high_15M_pdif^q_rl_close_30M,0.78909,0.81679,0.04954,0.70665,0.00894,0.87023
18,prpsl_low_60M^q_rh_low_30M^q_rl_high_30M^q_rl_high_20M^q_sma_high_20M_pdif^prpsl_low_15M^q_rh_high_30M,0.79269,0.82039,0.02608,0.69565,0.00463,0.85922
23,prpsl_low_300M^q_rl_low_10M^prpsh_high_20M^q_rh_close_5M^prpsh_high_30M^q_rl_high_20M^q_rh_low_20M,0.79281,0.82051,0.02469,0.69283,0.00436,0.85641
22,prpsl_low_240M^q_rl_high_30M^q_sma_close_30M_pdif^q_rh_low_10M^prpsh_high_90M^q_sma_high_20M_pdif^q_rl_low_30M,0.79081,0.81851,0.03549,0.70119,0.00635,0.86477
42,q_rl_high_20M^prpsl_low_15M^q_sma_close_15M_pdif^q_rh_high_30M^prpsh_high_60M^q_sma_volume_7M_pdif^q_rl_close_30M,0.79221,0.81991,0.0267,0.68951,0.0047,0.85308
30,q_rh_high_10M^prpsl_low_30M^q_rh_low_10M^prpsl_low_300M^q_rl_low_30M^prpsh_high_30M^q_slope_close_10M,0.79281,0.82051,0.01975,0.68899,0.00348,0.85256
40,q_rl_close_30M^prpsh_high_60M^q_rh_low_5M^q_rh_close_30M^prpsl_low_10M^q_rl_close_20M^q_sma_close_7M_pdif,0.79048,0.81818,0.03333,0.70764,0.00601,0.87121
34,q_rh_low_10M^prpsl_low_15M^q_sma_volume_7M_pdif^q_rl_close_10M^q_rl_close_20M^prpsh_high_30M^q_slope_close_2M,0.79197,0.81967,0.02315,0.70528,0.00416,0.86885
46,q_rl_low_30M^q_sma_low_10M_pdif^q_rh_low_30M^prpsl_low_360M^q_rl_low_20M^q_rl_high_20M^q_sma_high_15M_pdif,0.78362,0.81132,0.07299,0.69063,0.01301,0.8542
15,prpsl_low_15M^q_sma_high_10M_pdif^q_rh_high_10M^q_rl_close_30M^q_sma_high_20M_pdif^q_rh_low_30M^q_rl_high_20M,0.78982,0.81752,0.03457,0.69409,0.00614,0.85766
24,prpsl_low_360M^q_rl_high_20M^q_rh_low_10M^q_sma_close_20M_pdif^q_sma_high_20M_pdif^q_rl_close_5M^q_rh_low_20M,0.79013,0.81783,0.03256,0.69301,0.00578,0.85659
9,prpsh_high_180M^q_rh_low_5M^prpsl_low_180M^q_rh_high_20M^q_sma_close_15M_pdif^q_rl_high_20M^q_rl_low_10M,0.78897,0.81667,0.03781,0.71309,0.00687,0.87667
35,q_rh_low_20M^q_sma_close_20M_pdif^q_rl_low_10M^q_rh_low_10M^q_rl_close_20M^prpsl_low_180M^q_slope_close_15M,0.78946,0.81716,0.0338,0.6909,0.00598,0.85448
41,q_rl_high_10M^q_rl_high_20M^prpsh_high_360M^q_rl_close_5M^prpsl_low_10M^q_sma_low_10M_pdif^q_rl_high_30M,0.79095,0.81865,0.02438,0.69135,0.00431,0.85492
31,q_rh_high_20M^q_rh_high_30M^q_sma_close_10M_pdif^prpsl_low_360M^q_sma_low_10M_pdif^q_rh_close_5M^q_rl_close_20M,0.78863,0.81633,0.03704,0.70717,0.00669,0.87075
22,prpsl_low_240M^q_sma_close_10M_pdif^q_rl_close_10M^q_rh_close_30M^q_sma_close_15M_pdif^prpsl_low_10M^q_rl_low_30M,0.78973,0.81743,0.0304,0.6912,0.00538,0.85477
10,prpsh_high_240M^q_sma_low_10M_pdif^q_slope_close_15M^q_rl_low_30M^q_slope_close_2M^q_rh_low_30M^q_slope_close_7M,0.79006,0.81776,0.02701,0.70558,0.00486,0.86916
9,prpsh_high_180M^q_rh_low_30M^prpsh_high_360M^q_rl_close_20M^q_rh_high_5M^q_rh_low_20M^q_sma_high_20M_pdif,0.78969,0.81739,0.02901,0.68425,0.0051,0.84783
36,q_rh_low_30M^q_rl_low_30M^prpsl_low_90M^q_rl_close_10M^q_rl_close_5M^q_sma_close_20M_pdif^q_sma_volume_7M_pdif,0.78809,0.81579,0.03827,0.70485,0.0069,0.86842
23,prpsl_low_300M^q_rh_close_10M^q_rh_low_30M^prpsl_low_60M^q_rh_close_30M^q_sma_low_15M_pdif^q_sma_high_20M_pdif,0.78903,0.81673,0.03164,0.70893,0.00572,0.87251
19,prpsl_low_90M^q_rh_high_30M^prpsh_high_10M^q_rh_close_5M^q_sma_close_15M_pdif^q_rl_high_20M^q_rl_high_10M,0.78965,0.81735,0.02762,0.704,0.00497,0.86758
45,q_rl_low_20M^q_rl_close_20M^q_rh_low_30M^q_rl_low_20M^q_rh_low_20M^prpsl_low_90M^q_sma_low_15M_pdif,0.78723,0.81493,0.04213,0.7021,0.00758,0.86567
46,q_rl_low_30M^q_rh_low_30M^q_sma_close_7M_pdif^q_rh_close_20M^q_rh_close_30M^prpsl_low_120M^q_sma_high_10M_pdif,0.78723,0.81493,0.04213,0.69911,0.00755,0.86269
18,prpsl_low_60M^q_rl_low_10M^prpsh_high_300M^q_sma_close_10M_pdif^q_rl_close_20M^q_rh_low_20M^q_rh_low_10M,0.78848,0.81618,0.03426,0.69304,0.00609,0.85662
24,prpsl_low_360M^q_sma_close_7M_pdif^q_rl_low_30M^q_sma_close_15M_pdif^q_rh_high_30M^q_rh_close_20M^q_sma_close_30M_pdif,0.78402,0.81172,0.05988,0.68998,0.01066,0.85356
16,prpsl_low_20M^q_rh_close_30M^q_sma_low_10M_pdif^q_rl_high_20M^q_rh_high_20M^prpsl_low_15M^q_rl_high_30M,0.78774,0.81544,0.0375,0.71226,0.00682,0.87584
42,q_rl_high_20M^q_rl_high_10M^q_sma_close_15M_pdif^prpsh_high_300M^q_rl_low_20M^prpsl_low_15M^q_rh_high_10M,0.78926,0.81696,0.02824,0.69803,0.00504,0.86161
10,prpsh_high_240M^q_rl_low_30M^q_rl_low_10M^q_sma_volume_7M_pdif^prpsh_high_10M^q_sma_low_7M_pdif^q_rh_high_30M,0.78839,0.81609,0.03287,0.69083,0.00583,0.85441
44,q_rl_low_10M^prpsl_low_30M^q_sma_high_15M_pdif^q_rh_low_5M^prpsh_high_120M^q_rl_close_30M^q_sma_volume_7M_pdif,0.79048,0.81818,0.01944,0.69357,0.00345,0.85714
33,q_rh_low_5M^q_rh_close_30M^q_sma_low_7M_pdif^q_rl_close_30M^prpsh_high_300M^q_sma_high_20M_pdif^q_rh_low_20M,0.78438,0.81208,0.05602,0.69996,0.01009,0.86353
36,q_rh_low_30M^q_rl_high_20M^prpsl_low_300M^q_rh_high_20M^q_rh_high_10M^q_sma_low_7M_pdif^q_sma_low_15M_pdif,0.7848,0.8125,0.05216,0.697,0.00936,0.86058
10,prpsh_high_240M^q_sma_close_20M_pdif^q_rl_low_30M^q_rl_high_30M^q_sma_low_7M_pdif^prpsh_high_20M^q_rh_close_20M,0.7878,0.8155,0.0341,0.6962,0.00609,0.85978
43,q_rl_high_30M^q_rl_close_30M^prpsh_high_60M^q_rh_low_5M^q_rl_close_5M^q_rh_high_30M^q_sma_high_15M_pdif,0.78712,0.81481,0.03735,0.69838,0.00669,0.86195
30,q_rh_high_10M^q_rh_high_5M^prpsh_high_60M^q_sma_high_10M_pdif^q_rl_low_30M^q_rh_low_20M^q_sma_close_20M_pdif,0.78799,0.81569,0.0321,0.6874,0.00567,0.85098
31,q_rh_high_20M^q_rl_close_20M^q_rl_high_30M^prpsh_high_300M^q_rh_close_30M^q_sma_high_15M_pdif^q_sma_high_20M_pdif,0.78654,0.81424,0.04059,0.70639,0.00734,0.86997
42,q_rl_high_20M^prpsh_high_20M^q_rh_low_20M^prpsh_high_300M^q_rh_high_20M^q_sma_low_15M_pdif^q_rh_close_10M,0.78633,0.81402,0.0412,0.69008,0.00732,0.85366
10,prpsh_high_240M^q_rh_high_30M^q_sma_low_7M_pdif^q_sma_high_10M_pdif^q_rh_close_10M^q_rh_high_20M^q_rl_low_20M,0.78769,0.81538,0.03272,0.69412,0.00583,0.85769
10,prpsh_high_240M^q_rh_close_20M^q_rl_close_20M^q_rl_close_10M^q_rh_low_30M^q_sma_volume_7M_pdif^prpsh_high_240M,0.78549,0.81319,0.04568,0.69082,0.00813,0.8544
41,q_rl_high_10M^q_rl_close_5M^prpsl_low_90M^q_rl_low_20M^q_sma_low_7M_pdif^q_rl_low_10M^q_rl_high_20M,0.78809,0.81579,0.0287,0.6873,0.00507,0.85088
1,prpsh_high_5M^q_sma_close_7M_pdif^q_rl_low_30M^q_rl_high_10M^q_rl_high_30M^prpsh_high_15M^q_rl_high_20M,0.78937,0.81707,0.02068,0.67789,0.00361,0.84146
43,q_rl_high_30M^q_sma_low_15M_pdif^prpsh_high_15M^q_rh_high_5M^prpsl_low_90M^q_rl_close_10M^q_rl_high_20M,0.78834,0.81604,0.0267,0.69963,0.00478,0.86321
40,q_rl_close_30M^q_sma_low_7M_pdif^prpsl_low_5M^q_rh_low_10M^q_rh_high_20M^q_rl_low_20M^q_sma_high_10M_pdif,0.78863,0.81633,0.02469,0.67826,0.00431,0.84184
20,prpsl_low_120M^q_rl_high_30M^q_rh_close_30M^prpsh_high_300M^q_sma_high_15M_pdif^q_sma_close_15M_pdif^q_rl_low_10M,0.78649,0.81419,0.03719,0.7148,0.00679,0.87838
9,prpsh_high_180M^q_rh_close_20M^q_rl_close_20M^prpsh_high_60M^q_sma_volume_10M_pdif^q_rh_high_20M^q_rl_close_5M,0.78603,0.81373,0.03843,0.68937,0.00682,0.85294
41,q_rl_high_10M^q_rl_low_20M^q_sma_close_7M_pdif^q_rl_high_30M^prpsl_low_60M^q_rh_high_10M^q_sma_high_15M_pdif,0.78669,0.81439,0.03318,0.70006,0.00596,0.86364
23,prpsl_low_300M^q_sma_high_10M_pdif^q_rl_high_20M^q_sma_close_7M_pdif^q_rh_high_10M^q_rh_close_30M^q_rl_close_20M,0.78538,0.81308,0.04028,0.69935,0.00724,0.86293
20,prpsl_low_120M^q_sma_close_30M_pdif^q_rl_high_20M^prpsl_low_180M^q_rl_close_10M^prpsl_low_360M^q_rh_low_30M,0.78728,0.81498,0.02855,0.69986,0.00512,0.86344
42,q_rl_high_20M^q_rl_low_30M^q_rh_high_10M^q_rh_low_30M^prpsh_high_300M^q_sma_low_15M_pdif^q_sma_close_15M_pdif,0.78397,0.81167,0.04722,0.71441,0.00865,0.87798
15,prpsl_low_15M^q_rh_high_30M^q_rl_close_20M^q_rl_high_20M^q_sma_high_15M_pdif^q_rl_low_30M^q_rh_low_20M,0.78769,0.81538,0.02454,0.68258,0.00431,0.84615
3,prpsh_high_15M^q_rl_close_20M^prpsl_low_360M^q_rh_low_20M^q_sma_high_10M_pdif^prpsh_high_60M^q_rl_high_30M,0.78712,0.81481,0.02716,0.69291,0.00483,0.85648
44,q_rl_low_10M^prpsh_high_120M^q_rl_low_30M^prpsl_low_120M^q_rh_low_5M^q_sma_volume_7M_pdif^q_rl_close_30M,0.7873,0.815,0.02515,0.69142,0.00447,0.855
39,q_rl_close_20M^q_sma_volume_7M_pdif^q_rh_low_5M^prpsh_high_30M^q_rl_high_30M^prpsl_low_240M^q_rh_close_20M,0.78678,0.81448,0.02778,0.70068,0.00499,0.86425
20,prpsl_low_120M^q_rh_high_5M^prpsh_high_15M^q_rh_close_10M^q_rl_high_10M^prpsl_low_10M^q_rh_close_20M,0.78693,0.81463,0.02577,0.7096,0.00468,0.87317
26,q_rh_close_10M^q_rh_close_20M^prpsh_high_240M^q_rh_low_5M^q_sma_low_15M_pdif^q_rl_high_30M^q_sma_close_7M_pdif,0.78579,0.81349,0.03164,0.71341,0.00578,0.87698
36,q_rh_low_30M^q_rl_close_10M^prpsl_low_120M^q_rl_low_30M^q_sma_high_20M_pdif^prpsh_high_20M^q_rl_close_5M,0.78615,0.81385,0.02901,0.69357,0.00517,0.85714
1,prpsh_high_5M^q_sma_close_7M_pdif^q_rh_close_10M^q_rl_high_30M^q_slope_close_10M^q_sma_high_10M_pdif^q_rl_low_20M,0.78759,0.81529,0.01975,0.68356,0.00348,0.84713
45,q_rl_low_20M^prpsl_low_60M^q_sma_close_30M_pdif^q_sma_high_10M_pdif^q_rh_high_30M^prpsl_low_240M^q_rh_low_30M,0.7848,0.8125,0.03611,0.66629,0.00625,0.82986
4,prpsh_high_20M^q_rh_close_30M^prpsl_low_360M^q_sma_high_15M_pdif^q_rl_low_10M^prpsh_high_30M^q_rh_high_20M,0.78691,0.81461,0.02238,0.69598,0.004,0.85955
16,prpsl_low_20M^q_rh_low_20M^prpsh_high_30M^q_rl_low_20M^q_sma_volume_10M_pdif^q_rl_close_10M^q_slope_close_7M,0.78438,0.81208,0.03735,0.69548,0.00669,0.85906
30,q_rh_high_10M^prpsh_high_360M^q_sma_close_10M_pdif^q_rh_low_20M^q_rl_low_10M^q_rl_close_20M^q_sma_low_7M_pdif,0.78399,0.81169,0.03858,0.69032,0.00687,0.8539
